Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
7039,La Paz,CentroMedico,San Isidro,"Plaza Elizardo Perez, Parada 210",2253837,-68.10845626,-16.514351,gamlp
7040,La Paz,CentroMedico,Kupini,"C. Barrizueta #133, 1/2 cuadra E. Uria",,-68.09736401,-16.50896791,gamlp
7041,La Paz,CentroMedico,Pro Mujer Villa Copacabana,Av. 31 de Oct,,-68.11678827,-16.49607461,gamlp
7042,La Paz,CentroMedico,San Gabriel,C. Nuñez del Prado Esq. P. Villamil S/N,,-68.11715231,-16.49142704,gamlp
7043,La Paz,CentroMedico,Valle Hermoso,"Av. Litoral  y C. Batallon Colorados, parada del mini bus 299",2322660,-68.11061064,-16.48895306,gamlp
7044,La Paz,CentroMedico,Pampahasi,C. E Esq. Av. 5 cerca mercado 23 de Enero,,-68.10093608,-16.50495755,gamlp
7045,La Paz,CentroMedico,,,,,,gamlp
7046,La Paz,CentroMedico,Alto Irpavi,Av. Circunvalación,2723186,-68.0845267,-16.51553203,gamlp
7047,La Paz,CentroMedico,Alto Següencoma,Pza. Cívica,2751550,-68.09993704,-16.53882566,gamlp
7048,La Paz,CentroMedico,Apaña,C. 34 B,,-68.05890539,-16.53832866,gamlp
7049,La Paz,CentroMedico,Bajo Llojeta,Av. Los Sargentos - entre C. 5 y C. 4,,-68.11720848,-16.52571097,gamlp
7050,La Paz,CentroMedico,,,,,,gamlp
7051,La Paz,CentroMedico,Mallasa,Pza. 2 de Febrero - C. 2 y 3,2323264,-68.08972236,-16.56932246,gamlp
7052,La Paz,CentroMedico,Mallasilla,C. D,,-68.0988511,-16.56566251,gamlp
7053,La Paz,CentroMedico,Obrajes,Av. Ormachea entre C. 15 y C. 16,2751039,-68.1028983,-16.52969411,gamlp
7054,La Paz,CentroMedico,Centro de Orientación Femenina,C. 7 y Diaz Villamil - Carcel de Mujeres,,-68.11003069,-16.52703073,gamlp
7055,La Paz,CentroMedico,Achumani,Av. José Manuel Chinchilla Esq. C. 15,2713981,-68.0747929,-16.53098592,gamlp
7056,La Paz,CentroMedico,Chasquipampa,C. General Toro y C. Teniente Morales,2794546,-68.04758292,-16.53873326,gamlp
7057,La Paz,CentroMedico,Bolognia,Av. Jose Garcia Lanza y Av. Caballero,2724785,-68.08720329,-16.52564431,gamlp
7058,La Paz,CentroMedico,Wiñay,Av. Defensores del Chaco #57,,-68.04922153,-16.53739263,gamlp
7059,La Paz,CentroMedico,Alto Obrajes,Av. del Maestro - Lado Pza. UFAQ,,-68.10589561,-16.52375738,gamlp
7060,La Paz,CentroMedico,San Pablo  (La Paz),C. 8 y 9 de Obrajes Av. Hernando Siles - Detrás de la Iglesia de Exaltación,,-68.10809118,-16.5265983,gamlp
7061,La Paz,CentroMedico,Del Sur,Av. Hernando Siles C. 7 #3539,,-68.10868856,-16.52570544,gamlp
7062,La Paz,CentroMedico,Metodista,Entre C. 11 y 12,,-68.10458206,-16.52696068,gamlp
7063,La Paz,CentroMedico,Trauma CLINIK SA,C. Claudio Aliaga #1271,,-68.07970742,-16.54202852,gamlp
7064,La Paz,CentroMedico,De Clínicas,Av. Saavedra,,-68.11925644,-16.50716177,gamlp
7065,La Paz,CentroMedico,De La Mujer,Av. Saavedra,,-68.11911947,-16.50833192,gamlp
7066,La Paz,CentroMedico,Del Niño,Av. Saavedra frente Estado Mayor,,-68.11839857,-16.50833735,gamlp
7067,La Paz,CentroMedico,Instituto nacional Salud Ocupacional,C. Claudio Sanjinez,,-68.11947168,-16.50566742,gamlp
7068,La Paz,CentroMedico,Instituto de Gastroenterología,Av. Saavedra,,-68.11820089,-16.50755564,gamlp
7069,La Paz,CentroMedico,Instituto nal.De Oftalmologia,C. Claudio Sanjinez,,-68.11873763,-16.50636882,gamlp
7070,La Paz,CentroMedico,Instituto nal.Del Torax,C. Claudio Sanjinez #1683,,-68.1181728,-16.50669706,gamlp
7071,La Paz,CentroMedico,Piloto,Av. Vasquez,,-68.14465345,-16.48855529,gamlp
7072,La Paz,CentroMedico,INLASA,Av. Saavedra #1889,,-68.11728071,-16.50874133,gamlp
7073,La Paz,CentroMedico,SELADIS,Av. Saavedra,,-68.12017548,-16.50700218,gamlp
7074,La Paz,CentroMedico,Centro de Especialidades,Av. Buenos Aires S/N Z 14 de Septiembre,,-68.14300668,-16.50631463,gamlp
7075,La Paz,CentroMedico,Geriátrica,C. Corneta Mamani,,-68.13104492,-16.50531268,gamlp
7076,La Paz,CentroMedico,Policlínico de Especialidades,Av. Diaz Romero #1408,,-68.12204693,-16.50162734,gamlp
7077,La Paz,CentroMedico,COSSMIL Hospital Militar,Av. Saavedra,,-68.12018939,-16.50511363,gamlp
7078,La Paz,CentroMedico,General  L.U.O,Av. Burgaleta,,-68.11678166,-16.48271,gamlp
7079,La Paz,CentroMedico,Obrero,Av. Brasil,,-68.11809434,-16.49941728,gamlp
7080,La Paz,CentroMedico,Materno Infantil,C. Villalobos,,-68.1177258,-16.50188667,gamlp
7081,La Paz,CentroMedico,Instituto de  Rehabilitación,C. 3 Obrajes,,-68.11189591,-16.52372939,gamlp
7082,La Paz,CentroMedico,Psiquiatrico San Juan de Dios,C. Braulio Vera,,-68.08381178,-16.49760934,gamlp
7083,La Paz,CentroMedico,Villa Salome,Av. La Paz de Ayacucho Esq. C. 7 Nogales,2322837,-68.09581437,-16.48672158,gamlp
7084,La Paz,CentroMedico,Bella Vista,Av. Pio XII,2783200,-68.09487025,-16.53033515,gamlp
7085,La Paz,CentroMedico,,,,,,gamlp
7086,La Paz,CentroMedico,C.M.I. Niño Kollo,"Tacagua, Av. 12 de Abril y 16 de Julio",2324015,-68.14907985,-16.50999398,gamlp
7087,La Paz,CentroMedico,Los Pinos,"C. 25, Lado del Mercado Los Pinos",,-68.07159291,-16.54232977,gamlp
7088,La Paz,CentroMedico,Psiquiatrico #14.,Entre Diaz Romero y Villalobos,,-68.12037991,-16.50247644,gamlp
7089,La Paz,CentroMedico,Centro Vocacional SOS,C. 2 de Febrero Esq. C.7,,-68.08737289,-16.57181525,gamlp
7090,La Paz,CentroMedico,Colegio aldeas Infantiles SOS,Av. Florida Esq. C. 7,,-68.08462859,-16.57007851,gamlp
7091,La Paz,CentroMedico,La Florida,Av. Costanera Esq. Av. Arequipa,,-68.09177218,-16.54521937,gamlp
7092,La Paz,CentroMedico,Clínica de Rehabilitación,C. Nicolas Fernandez naranjo Esq. Av Costanera,,-68.08169563,-16.54491694,gamlp
7093,La Paz,CentroMedico,Embriovid,Av. 21 Washington entre Adrian Patiño y Mariscal de Montenegro,,-68.0774765,-16.5405306,gamlp
7094,La Paz,CentroMedico,CIASE,Av. Defensores del Chaco Esq. C. 13,,-68.04603641,-16.53637137,gamlp
7095,La Paz,CentroMedico,Geriátrico Nuevo Amanecer,C. Villegas entre Av. 8 Max Toledo y C. 6 de Julio de la Vega Iturri,,-68.08507947,-16.52325317,gamlp
7096,La Paz,CentroMedico,Caja Petrolera,Av. 8 Andres de Santa Cruz entre Antonio Diaz Villamil y Costanera,,-68.10910155,-16.52831631,gamlp
7097,La Paz,CentroMedico,COMIBOL,C. 9 entre Antonio Diaz Villamil y Costanera,,-68.10837546,-16.52816558,gamlp
7098,La Paz,CentroMedico,Centro Felix Equino Zabala,C. 11 Esq. Final Antonio Diaz Villamil,,-68.10698324,-16.52850434,gamlp
7099,La Paz,CentroMedico,COF. OBRAJES,C. Roberto Jordan Cuellar 14 de septiembre,,-68.10976453,-16.52326716,gamlp
7100,La Paz,CentroMedico,El Rosal,Calle E y Calle Clivia,2320987,-68.13139501,-16.5342061,gamlp
7101,La Paz,CentroMedico,Sociedad Católica San José,C. 8,,-68.13614898,-16.52375589,gamlp
7102,La Paz,CentroMedico,Cotahuma,C. Moxos  C. 5 de Agosto,,-68.14469027,-16.51512931,gamlp
7103,La Paz,CentroMedico,COTAHUMA,Av. Jaimes Freyre y Av. Jaime Zudañez,,-68.13944689,-16.51542234,gamlp
7104,La Paz,CentroMedico,Húngara,C. Carlos Medinacelli final C. Severo Alonzo,,-68.13510553,-16.51289458,gamlp
7105,La Paz,CentroMedico,El Buen Pastor,C. Adan Sardon Z. entre Jaimes Freyre y Melchor Perez de Olguín,,-68.13294944,-16.51535249,gamlp
7106,La Paz,CentroMedico,MEDICENTRO,Av. 6 de Agosto casi Esq. Belizario Salinas,,-68.12592896,-16.50958784,gamlp
7107,La Paz,CentroMedico,Banco de Sangre,Av. Bautista Saavedra,,-68.11956607,-16.50729329,gamlp
7108,La Paz,CentroMedico,Ontológico (V),Av. Bautista Saavedra,,-68.11976671,-16.50624436,gamlp
7109,La Paz,CentroMedico,INSO,Av. Bautista Saavedra,,-68.11886226,-16.50683098,gamlp
7110,La Paz,CentroMedico,Morgue,Av. Bautista Saavedra,,-68.118221,-16.50616659,gamlp
7111,La Paz,CentroMedico,Asistencia Medica Integral,Av. Bautista Saavedra,,-68.11908695,-16.50596768,gamlp
7112,La Paz,CentroMedico,12 de Abril,C. Francisco Miranda Esq. Nicaragua,,-68.11921525,-16.5036884,gamlp
7113,La Paz,CentroMedico,Sagrado Corazón,Av. German Busch entre Diaz romero y Rosendo Villalobos,,-68.1212492,-16.50195237,gamlp
7114,La Paz,CentroMedico,Villa Armonía Policonsultorio,C. Juan XXIII Esq. San Juan,,-68.11259224,-16.50840845,gamlp
7115,La Paz,CentroMedico,Villa Armonía,"Av. Tupac Katari y C. 6, Parque Picapiedra",2322913,-68.10979536,-16.5080831,gamlp
7116,La Paz,CentroMedico,Posta Sanitaria San Antonio Cebtral,C. Circunvalación,,-68.10107807,-16.50636419,gamlp
7117,La Paz,CentroMedico,San Antonio,C. Mariano Antezana y Pasaje vehicular,,-68.11472439,-16.49482665,gamlp
7118,La Paz,CentroMedico,Escobar Uría,Av. H entre C. 7 y C. 9,,-68.10889199,-16.49276206,gamlp
7119,La Paz,CentroMedico,San Gabriel,C. Pedro Villamil Antonio Velazco,,-68.11663882,-16.49140955,gamlp
7120,La Paz,CentroMedico,Pacasa,C. Unión,,-68.11270559,-16.48358725,gamlp
7121,La Paz,CentroMedico,Alcoreza,"C. Alcoreza, 2 cuadras arriba Parada Micro 132",2324019,-68.15153684,-16.50909822,gamlp
7122,La Paz,CentroMedico,Villamil de Rada,C. Villamil de Rada,,-68.1516617,-16.50706078,gamlp
7123,La Paz,CentroMedico,Alto Chijini,Av. 9 de Abril,,-68.15561561,-16.50656988,gamlp
7124,La Paz,CentroMedico,Alto San Pedro,C. Zeballos Esq.  Buenos Aires,,-68.14267514,-16.5075087,gamlp
7125,La Paz,CentroMedico,Brasil,C. Pionero de Rochalde Esq. Canonigo Ayllon,,-68.13702572,-16.50676116,gamlp
7126,La Paz,CentroMedico,Rengel,C. Victor Sanjines,,-68.12890975,-16.51515922,gamlp
7127,La Paz,CentroMedico,Caja nacional de Salud,C. Almirante Grau Esq. Mariscal Santa Cruz,,-68.1349109,-16.49976813,gamlp
7128,La Paz,CentroMedico,La Paz Nro 2 Emergencias,C. Juan de La Riva Casi Esq. Bueno,,-68.13210647,-16.49881908,gamlp
7129,La Paz,CentroMedico,Modelo,C. Panamá,,-68.12347458,-16.49719715,gamlp
7130,La Paz,CentroMedico,Dermatológica,C. Guerrilleros Lanza,,-68.12259282,-16.49716789,gamlp
7131,La Paz,CentroMedico,Arandia,Av. Abel iturralde Esq. Uyuni,,-68.12413454,-16.49662071,gamlp
7132,La Paz,CentroMedico,Santa Fé,C. Jorge Saenz Esq. Heroes del pacifico,,-68.12382146,-16.49635941,gamlp
7133,La Paz,CentroMedico,Choferes 1º de Mayo,C. Aspiazu,,-68.1176445,-16.47063808,gamlp
7134,La Paz,CentroMedico,Caja de Salud,Av. Manco Kapac,,-68.14304142,-16.49374552,gamlp
7135,La Paz,CentroMedico,Politecnico 21 de Septiembre,C. Nuestra Señora de La Asunción,,-68.15340682,-16.49166652,gamlp
7136,La Paz,CentroMedico,18 de Mayo,C. Rubén Amezaga,2320580,-68.14643762,-16.47541572,gamlp
7137,La Paz,CentroMedico,Pura Pura,Av. Vasquez,,-68.14886912,-16.4831126,gamlp
7138,La Paz,CentroMedico,Centro de Salud,Av. Ismael Vasquez,,-68.14987176,-16.48300286,gamlp
7139,La Paz,CentroMedico,Ciudad Ferroviaria,C. 21 de Enero,,-68.15131464,-16.48093381,gamlp
7140,La Paz,CentroMedico,La Portada,C. Carlos Quintana,,-68.15877958,-16.49038175,gamlp
7141,La Paz,CentroMedico,La Merced,C. Aspiazu,,-68.11776161,-16.47105392,gamlp
7142,La Paz,CentroMedico,,,,,,gamlp
7143,La Paz,CentroMedico,Asistencia Pública,Av. Simón Bolivar #1519,2203316,-68.13142843,-16.50003009,gamlp
7144,La Paz,CentroMedico,Choquechihuani Hampaturi,C. Choquechihuani,,-68.04546524,-16.45018572,gamlp
7145,La Paz,CentroMedico,Camsique,Comunidad Pueblo de Zongo,,-68.06480571,-16.1041399,gamlp
7146,La Paz,CentroMedico,La Portada,Av. Florida,,-68.16570668,-16.4892944,gamlp
7147,La Paz,CentroMedico,Zongo Choro,Comunidad Monte Verde,,-67.66878443,-15.76632697,gamlp
7148,La Paz,CentroMedico,Chuquiaguillo,Av. Ramiro Castillo S/N,,-68.1025452,-16.4594608,gamlp
7149,La Paz,CentroMedico,Cota Cota,"Calle 4 esq. San Luis, Zona Los Rosales",2790376,-68.05072607,-16.54358539,gamlp
Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
7150,Santa Cruz,Mercado,Mercadito 2 de Agosto,Santa Cruz de la Sierra,,-17.7339537,-63.1430012,gamsc
7151,Santa Cruz,Mercado,Mercado las Pampitas,"Av. Las Pampas, Santa Cruz de la Sierra",,-17.7691437,-63.1223247,gamsc
7152,Santa Cruz,Mercado,Mercado LIBERTAD,"Calle Jorori, Santa Cruz de la Sierra",,-17.7418531,-63.0865538,gamsc
7153,Santa Cruz,Mercado,Mercado Panamericano,Santa Cruz de la Sierra,,-17.7444869,-63.1134466,gamsc
7154,Santa Cruz,Mercado,"Mercado Modelo ""Cortez""",Santa Cruz de la Sierra,,-17.8897895,-63.1786824,gamsc
7155,Santa Cruz,Mercado,MUTUALISTA 8000 MT.,,,-17.76289118,-63.16182859,gamsc
7156,Santa Cruz,Mercado,CENTRO DE ABASTECIMIENTO( Mercado El Dorado Norte),"000, Santa Cruz de la Sierra",,-17.7353823,-63.0981818,gamsc
7157,Santa Cruz,Mercado,Mercado 21 De MAYO (ARROYITO),"Av Arroyito, Santa Cruz de la Sierra",,-17.8196528,-63.1065447,gamsc
7158,Santa Cruz,Mercado,NUEVO PALMAR mercado parada 15,"Nuevo Palmar 23, Santa Cruz de la Sierra",,-17.87019,-63.16424,gamsc
7159,Santa Cruz,Mercado,Mercado La Morita,C/ Francisco Kempff y Armando Jordan,,-17.81645847,-63.18780086,gamsc
7160,Santa Cruz,Mercado,Mercado Santa Rosa,,,-17.80725259,-63.19691994,gamsc
7161,Santa Cruz,Mercado,Pro Mayor,,,-17.78921333,-63.15065899,gamsc
7162,Santa Cruz,Mercado,"Mercado ""EL PARAISO""",Santa Cruz de la Sierra,,-17.8552352,-63.1992998,gamsc
7163,Santa Cruz,Mercado,Mercado La Ramada Centro,,,-17.79390268,-63.18731004,gamsc
7164,Santa Cruz,Mercado,Mercado Modelo Plan 3000 - MERCADO SAN AURELIO,Santa Cruz de la Sierra,,-17.8221431,-63.1469843,gamsc
7165,Santa Cruz,Mercado,"Mercado Plan 3000 ""COPACABAna""",Av. El Mechero,,-17.82606781,-63.12625716,gamsc
7166,Santa Cruz,Mercado,Mercado  Los Pozos,entre C/ 6 Agosto C/Quijarro y Campero,,-17.77850714,-63.17757144,gamsc
7167,Santa Cruz,Mercado,Mercado Chacarilla,,,-17.77279903,-63.15073613,gamsc
7168,Santa Cruz,Mercado,Mercado Mutualista,,,-17.76371847,-63.16096535,gamsc
7169,Santa Cruz,Mercado,Mercado Ramafa,Av. Fuerza Aerea Boliviana y Tumpa,,-17.80766694,-63.18091613,gamsc
7170,Santa Cruz,Mercado,Mercado Miraflores,Av. 3 pasos al frente y C/ 13 este,,-17.80026052,-63.1304017,gamsc
7171,Santa Cruz,Mercado,Mercado 7 Calles,entre C/ Vallegrande C/ Isabel La Catolica,,-17.78640429,-63.18578691,gamsc
7172,Santa Cruz,Mercado,Mercado La Ramada,C/Suto Esq. C/Amboro,,-17.79475044,-63.19072515,gamsc
7173,Santa Cruz,Mercado,Mercado San Luis,2 anillo Av. Roca yCoronado,,-17.78384372,-63.19534336,gamsc
7174,Santa Cruz,Mercado,Mercado 4 de Noviembre,Av. Centenario  y 3 anillo,,-17.7784488,-63.20289953,gamsc
7175,Santa Cruz,Mercado,Mercado El Trompillo,C/José Mercado Aguado,,-17.8004194,-63.17021976,gamsc
7176,Santa Cruz,Mercado,Mercado Coarco,entre C/12 este C/ 13 este,,-17.79811372,-63.13259607,gamsc
7177,Santa Cruz,Mercado,Mercado Belen,Radial 26 C/ Los Guapos,,-17.75511292,-63.18826569,gamsc
7178,Santa Cruz,Mercado,Mercado 12 de Octubre,C/ 8 y Antonio Vicente Ardaya,,-17.75487911,-63.17960821,gamsc
7179,Santa Cruz,Mercado,Mercado Santa Rosa,3er anillo yAv.Prefecto R.,,-17.81091454,-63.18953342,gamsc
7180,Santa Cruz,Mercado,Mercado El Progreso,,,-17.82326728,-63.13607201,gamsc
7181,Santa Cruz,Mercado,Mercado Guapurú,Santa Cruz de la Sierra,,-17.8514883,-63.0994603,gamsc
7182,Santa Cruz,Mercado,Mercado La Campana,"Unnamed Road, Santa Cruz de la Sierra",,-17.8181695,-63.1181657,gamsc
7183,Santa Cruz,Mercado,Mercado Los Pocitos,"Entel - Plan 3000, Santa Cruz de la Sierra",,-17.8414924,-63.1105623,gamsc
7184,Santa Cruz,Mercado,Mercado Max Fernandez,Santa Cruz de la Sierra,,-17.8679625,-63.1950069,gamsc
7185,Santa Cruz,Mercado,Mercado Municipal La Cuchilla,"Avenida Moscú, Santa Cruz de la Sierra",,-17.8262973,-63.2015669,gamsc
7186,Santa Cruz,Mercado,Mercado 25 Mayo,Santa Cruz de la Sierra,,-17.836757,-63.2391345,gamsc
7187,Santa Cruz,Mercado,Mercado De Alto San Pedro De Comestibles y Material De Ferreteria,"Av Roque Aguilera y, Santa Cruz de la Sierra",,-17.8108333,-63.1894444,gamsc
7188,Santa Cruz,Mercado,Mercado el Fuerte,"Av El Fuerte, Santa Cruz de la Sierra",,-17.8472035,-63.1478262,gamsc
7189,Santa Cruz,Mercado,Mercado El Progreso,"Calle 9, Santa Cruz de la Sierra",,-17.8234055,-63.1359169,gamsc
7190,Santa Cruz,Mercado,Mercado El Quior,Santa Cruz de la Sierra,,-17.8470775,-63.0813926,gamsc
7191,Santa Cruz,Mercado,Mercado 7 de Abril,Santa Cruz de la Sierra,,-17.77727,-63.1080071,gamsc
7192,Santa Cruz,Mercado,Mercado Santa Cruz Sur,"Nuevo Palmar, Santa Cruz de la Sierra",,-17.8512496,-63.1818255,gamsc
7193,Santa Cruz,Mercado,Mercado Palmira(plan 4000),"Unnamed Road, Santa Cruz de la Sierra",,-17.8772261,-63.1711899,gamsc
7194,Santa Cruz,Mercado,Mercado Santa Cruz Sur,"Nuevo Palmar, Santa Cruz de la Sierra",,-17.8512496,-63.1818255,gamsc
7195,Santa Cruz,Mercado,Mercado Villa Ortuño,,,-17.82861809,-63.2078499,gamsc
7196,Santa Cruz,Mercado,Mercado El Triunfo,,,-17.86089593,-63.15467595,gamsc
7197,Santa Cruz,Mercado,Mercado Magisterio Sur,,,-17.87082417,-63.17814525,gamsc
7198,Santa Cruz,Mercado,Mercado Urkupiña,,,-17.83403551,-63.11437107,gamsc
7199,Santa Cruz,Mercado,Mercado Turere,,,-17.84236458,-63.10044299,gamsc
7200,Santa Cruz,Mercado,Mercado Los Tusequis,,,-17.74167794,-63.15435609,gamsc
7201,Santa Cruz,Mercado,Mercado  Estacion Argentina,,,-17.80006128,-63.15242164,gamsc
7202,Santa Cruz,Mercado,Mercado Villa Fatima,C/ Quirusillas y El Torno,,-17.81304109,-63.20268356,gamsc
7203,Santa Cruz,Mercado,Mercado Noel Kempffp,Av. Radial 10,,-17.81239363,-63.12363208,gamsc
7204,Santa Cruz,Mercado,Mercado Primavera,5to anillo de circunvalacion y radial 12,,-17.8234298,-63.16356301,gamsc
7205,Santa Cruz,Mercado,Mercado Nuevo(Sucre),"entre C/Isabel La Catolica, C/ Sucre",,-17.78374905,-63.17843778,gamsc
7206,Santa Cruz,Mercado,Mercado Las Orquideas,,,-17.83005594,-63.12850049,gamsc
7207,Santa Cruz,Mercado,Mercado Virgen de Lujan,,,-17.76040858,-63.12800344,gamsc
7208,Santa Cruz,Mercado,Mercado San Antonio,Av. El Bajio y C/Bibosi,,-17.82649136,-63.22736845,gamsc
7209,Santa Cruz,Mercado,Mercado La Cuchilla,Av. Moscu y C/ 16 de Julio,,-17.8263304,-63.2015264,gamsc
7210,Santa Cruz,Mercado,Mercado Los Bosques,Av. Los Bosques. Esq. C/Coridin,,-17.81273214,-63.21454177,gamsc
7211,Santa Cruz,Mercado,Mercado copacabana,"Calle 6, Santa Cruz de la Sierra",,-17.8265825,-63.1258009,gamsc
7212,Santa Cruz,Mercado,Cooperativa Societaria 2 de junio Abasto R.L.,Santa Cruz de la Sierra,,-17.7948076,-63.2042517,gamsc
7213,Santa Cruz,Mercado,Mercado Tito Solari,Av. Lujan y El Bateon,,-17.74163402,-63.10740385,gamsc
7214,Santa Cruz,Mercado,"Mercado ""Coarco""",Santa Cruz de la Sierra,,-17.797998,-63.1325829,gamsc
7215,Santa Cruz,Mercado,26 de Abril,"Tamarindo Seco, Santa Cruz de la Sierra",,-17.829973,-63.1745862,gamsc
7216,Santa Cruz,Mercado,Mercado David Trapero,,,-17.75883045,-63.15874104,gamsc
7217,Santa Cruz,Mercado,Mercado San Juan,Av. Cumavi y C/6,,-17.79126078,-63.13705227,gamsc
7218,Santa Cruz,Mercado,Mercado Las Américas,,,-17.85727331,-63.19548427,gamsc
7219,Santa Cruz,Mercado,Mercado Paurito,,,-17.88189407,-62.93980766,gamsc
7220,Santa Cruz,Mercado,Mercado Montero Hoyos,,,-17.63954371,-62.81686787,gamsc
7221,Santa Cruz,Mercado,"Mercado ""La Ramada"" C/ámboro y muchiri",,,-17.79423929,-63.19021631,gamsc
7222,Santa Cruz,Mercado,Mercado Fortaleza,Santa Cruz de la Sierra,,-17.863198,-63.1608602,gamsc
7223,Santa Cruz,Mercado,Mercado La Ramada Minorista,,,-17.83592135,-63.21466629,gamsc
7224,Santa Cruz,Mercado,Mercado Mutualista Abasto II,,,-17.76259265,-63.16236778,gamsc
7225,Santa Cruz,Mercado,Mercado Modelo Plan 3000,,,-17.82184518,-63.14740188,gamsc
7226,Santa Cruz,Mercado,Mercado Abasto Campesino,3er anillo ext. Av. Pirai,,-17.79647282,-63.20429949,gamsc
7227,Santa Cruz,Mercado,Mercado Abasto Mayorista,,,-17.85012871,-63.23106488,gamsc
7228,Santa Cruz,Mercado,Mercado Los Pozos Minorista,,,-17.72544061,-63.14821123,gamsc
7229,Santa Cruz,Mercado,Mercado San Jose Obrero,C/Fernando Paticu y Pailon,,-17.78325663,-63.15992301,gamsc
7230,Santa Cruz,Mercado,Mercado Florida,C/Florida y Buenos Aires,,-17.78177828,-63.18786543,gamsc
7231,Santa Cruz,MercadoMovil,Distrito Urbano 11,ROTONDA 2DO ANILLO AV. BENI,,-17.77044125,-63.17889528,gamsc
7232,Santa Cruz,MercadoMovil,Distrito Urbano 1,ROTONDA 2DO ANILLO CRISTO REDENTOR,,-17.77047364,-63.18251518,gamsc
7233,Santa Cruz,MercadoMovil,Distrito Urbano 1,ROTONDA 2DO ANILLO CENTEnaRIO,,-17.77932454,-63.19374089,gamsc
7234,Santa Cruz,MercadoMovil,Distrito Urbano 3,ROTONDA 2DO ANILLO AV. BRASIL,,-17.78743188,-63.16429706,gamsc
7235,Santa Cruz,MercadoMovil,Distrito Urbano 4,ROTONDA 2DO ANILLO AV. LA BARRANCA,,-17.79807425,-63.17541183,gamsc
7236,Santa Cruz,MercadoMovil,Distrito Urbano 11,MELCHOR PINTO PARADA,,-17.78298819,-63.17219627,gamsc
7237,Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. LAS AMERICAS,,-17.79185328,-63.17773762,gamsc
7238,Santa Cruz,MercadoMovil,Distrito Urbano 11,PLAZA ESPA?A / AV. ARGENTIna,,-17.79118198,-63.17360488,gamsc
7239,Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. EJERCITO /AV. IRALA,,-17.79318484,-63.18685614,gamsc
7240,Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. LANDIVAR,,-17.78442258,-63.18889968,gamsc
7241,Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. BRASIL/ AV. VIEDMA,,-17.78554638,-63.17185951,gamsc
7242,Santa Cruz,MercadoMovil,Distrito Urbano 11,CALLE PARI/ ISABEL LA CATOLICA,,-17.78856728,-63.18775502,gamsc
7243,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.76230002,-63.19134522,gamsc
7244,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.76090016,-63.18733726,gamsc
7245,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.75989219,-63.18275657,gamsc
7246,Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,,-17.7595335,-63.17477323,gamsc
7247,Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,,-17.77650143,-63.15499478,gamsc
7248,Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,,-17.77975839,-63.14739752,gamsc
7249,Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,,-17.78574996,-63.14798611,gamsc
7250,Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,,-17.78912579,-63.1482125,gamsc
7251,Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,,-17.80238848,-63.15160927,gamsc
7252,Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,,-17.80893846,-63.15762262,gamsc
7253,Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,,-17.81047995,-63.15989078,gamsc
7254,Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,,-17.80591154,-63.15410878,gamsc
7255,Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,,-17.81980636,-63.17166413,gamsc
7256,Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,,-17.82208665,-63.17695682,gamsc
7257,Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,,-17.82273256,-63.18429209,gamsc
7258,Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,,-17.81920639,-63.19826805,gamsc
7259,Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,,-17.81549223,-63.20418909,gamsc
7260,Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,,-17.80571295,-63.2127281,gamsc
7261,Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,,-17.8013294,-63.21482403,gamsc
7262,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.79179499,-63.21666101,gamsc
7263,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.77781989,-63.21629923,gamsc
7264,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.75203562,-63.19214037,gamsc
7265,Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,,-17.7505225,-63.18676936,gamsc
